Offspring_Parents	61202	58769	60903	59261	57881	59926	60884	60886	57726	60896	58864	59150	56463	59815	57558	54903	59990	57052	63032	64806	62673	64712	69518	65120	66269	65365	67916	66740
76080	0.30970658882090507	0.41742291746707116	0.3935844565173761	0.27417514380473174	0.3012198513001411	0.4045766249703639	0.21554570249295135	0.25133638681552045	0.3003769072523417	0.3499085697411855	0.385988873279011	0.2903490712953576	0.2943623655281621	0.24437847971927662	0.3856930475403106	0.2973338409374468	0.2873175944864548	0.2749695722440876	0.9918516437201461	0.3579046191858779	0.35004749155860276	0.29720733303812724	0.39222333483132577	0.3175531348312095	0.316429676000283	0.24936558502869255	0.3305787609716502	0.277717757797134
76092	0.22474454580199965	0.388189342024016	0.2796666985560151	0.19286962062320312	0.21523973919083095	0.34247437562937305	0.11817348405036077	0.17482396680361822	0.22336540355840617	0.16378237792943173	0.27026880950186216	0.2587952129389921	0.14571900295673568	0.16528464307185653	0.3080151053016161	0.20814402834257928	0.29342257397205695	0.197472308040333	0.9921326215228997	0.26428142033363455	0.23156357423582175	0.19612150282984786	0.3263735983039158	0.2712744609304897	0.17178911273652697	0.18396775779713392	0.17884879474357396	0.26889657403111666
76269	0.605634160551034	0.282476950646123	0.3148022124666473	0.2414827021458097	0.24344743902328486	0.3190163964143607	0.3246759441567933	0.3444302805341536	0.28572958387422404	0.2949847728158508	0.28469814408234945	0.37168918457701733	0.28002926439096254	0.2980251988273501	0.2995641176356148	0.23896767307607525	0.15530465600710053	0.24417498717131858	0.2656197593295614	0.2412372291346243	0.9794886203989884	0.36308157698525384	0.35452884538968404	0.26008154802464256	0.2554930452685673	0.30289716754249696	0.1985726977279778	0.33119335387272864
76271	0.4016050447632353	0.32484814294754805	0.32732557576227345	0.22829999323571948	0.18367969918030802	0.3005718398048925	0.25667222075476015	0.2877719030754946	0.26435184856082117	0.33240710295943354	0.25915772473794396	0.32890107635324267	0.3163961723160234	0.3407487102013646	0.2869811915161733	0.2921404264618651	0.17203397475566717	0.2403796951426227	0.2304135616826941	0.256338368200951	0.9943804439449283	0.2607791604144123	0.3198215335088823	0.3067872936951025	0.19255445486473233	0.3523955959331065	0.2568926613079775	0.2680626762953259
76450	0.21853336567777604	0.4153842132696919	0.34287609223656607	0.27787569003605606	0.39596665730073993	0.44439285774218623	0.24007909911814218	0.34008381866442905	0.3258578727210128	0.3204196607456592	0.3755126266373271	0.35342021097617243	0.3548297262064302	0.2715178592494246	0.3163232555221023	0.3624836174854938	0.30627536707322633	0.3753670059255602	0.4014510942524429	0.3022312038417056	0.27229119619153064	0.3180554717852682	0.9853891542568137	0.30865150083994425	0.29690530593635667	0.36779264068781525	0.21439598934727644	0.3280745086058143
76475	0.22232156850563578	0.40491662937099104	0.3314916755379142	0.26703593147552573	0.17471378986572594	0.3371180064834579	0.17985685300527077	0.27324500387535877	0.3092284249037619	0.22696129166766066	0.32783135526841445	0.3210655105082142	0.25397690291327746	0.2105806323653373	0.32284904429713424	0.3318869666439208	0.20883760193945777	0.30268296103355596	0.39880932433860666	0.28234982417844057	0.23497298579592263	0.2790715452437289	0.9839842652430458	0.22026119823539592	0.2898917268389364	0.23893468598453715	0.17954576520887278	0.3408376986434905
76514	0.2727369628454861	0.28137484413700486	0.3600474204687759	0.3274347220997693	0.2711182600053944	0.4345531175764388	0.22896309353486677	0.259879929510169	0.2962030353669046	0.26707787648580866	0.5340945109671311	0.2245025201668287	0.3509778500852184	0.30163573552509493	0.38878718553379127	0.4192112136981334	0.31825256565745996	0.3401660419770234	0.3209337865140057	0.28730335500124704	0.3129433035659748	0.256365657527389	0.4194501410362607	0.3202617273058698	0.9786456869907277	0.2697010508437753	0.32122165834153793	0.31476268517290235
76533	0.42529948493202163	0.5101661747483011	0.36119596670346454	0.3668225787353342	0.3079241435872512	0.35517932841069527	0.34886171506901825	0.3216022384347646	0.311460944861599	0.3498146724253095	0.5530352229532357	0.3324129301595673	0.384788812542395	0.4012986971163949	0.4035621330651721	0.35089816070980323	0.35903715043293194	0.31188645719874997	0.48511748595957305	0.3759305541178037	0.4209811997082245	0.32371499708939266	0.45929185006948114	0.3347296767934895	0.983141331834785	0.40833165108006525	0.3699373719019345	0.41601318041329277
76701	0.20711215525897886	0.2600421150998734	0.4550326419616971	0.20957230011013028	0.2797740056966872	0.37180811905844713	0.2343263777804917	0.18497126864232627	0.32218566107685076	0.28664235777580377	0.3779705487773508	0.24304712945428786	0.35011156471579924	0.4391850638232979	0.2769036246136555	0.23414958650699025	0.2412372291346243	0.20807927887682154	0.29565997107952197	0.3170286254702952	0.26637589721321103	0.25586100561854896	0.32869544418445595	0.3131627595082853	0.33789088466889167	0.29075813069247064	0.9735880865411632	0.2832498848570344
76720	0.2912484895288364	0.24095417548275666	0.40974093112003623	0.2757797134026412	0.24042902403813549	0.4248642843862219	0.27471466835779945	0.2662351402634253	0.40804058526356285	0.499675046446954	0.3763827858152456	0.3125715562446471	0.47944053989017005	0.34597672230516885	0.297572915222547	0.17324696652947646	0.20302219724641757	0.29575730183982135	0.3159233753866778	0.35080800981761007	0.3003145248495066	0.23830644257037958	0.39700070284705385	0.37999387023781794	0.30478304318031274	0.24030671899500577	0.9719022197246417	0.2630237096062038
